,Matan,Degree
4495,قال يوم الحج الأكبر يوم النحر قال هذا الحديث أصح من حديث محمد بن إسحاق لأنه روي من غير وجه هذا الحديث عن أبي إسحاق عن الحارث عن علي موقوفا ولا نعلم أحدا رفعه إلا ما روي عن محمد بن إسحاق وقد روى شعبة هذا الحديث عن أبي إسحاق عن عبد الله بن مرة عن الحارث عن علي موقوفا,0
5371,قال صلى رسول الله صلى الله عليه وسلم صلاة الخوف في بعض أيامه فقامت طائفة معه وطائفة بإزاء العدو فصلى بالذين معه ركعة ثم ذهبوا وجاء الآخرون فصلى بهم ركعة ثم قضت الطائفتان ركعة ركعة قال وقال ابن عمر فإذا كان خوف أكثر من ذلك فصل راكبا أو قائما تومئ إيماء,0
9053, قال رسول الله صلى الله عليه وسلم   أفضل الصيام صيام داود عليه السلام كان يصوم يوما ويفطر يوما,0
4850, فتانو القبر أربعة منكر ونكير وناكور وسيدهم رومان,1
15049,قال رسول الله صلى الله عليه وسلم أتموا الصفوف فإني أراكم خلف ظهري,0
9808,أبيه، بهذا الإسناد ولم يذكر إذا أتاني يمشي أتيته هرولة,0
24681,عن النبي صلى الله عليه وسلم قال ‏ ‏ يخرج قوم من النار بشفاعة محمد صلى الله عليه وسلم فيدخلون الجنة، يسمون الجهنميين ‏‏‏.‏,0
20084, قال كان صفوان نائما في المسجد ورداؤه تحته فسرق فقام وقد ذهب الرجل فأدركه فأخذه فجاء به إلى النبي صلى الله عليه وسلم فأمر بقطعه قال صفوان يا رسول الله ما بلغ ردائي أن يقطع فيه رجل قال هلا كان هذا قبل أن تأتينا به قال أبو عبد الرحمن أشعث ضعيف,0
8362, قال لابن مسعود هل لك في فتاة أزوجكها فدعا عبد الله علقمة فحدث أن النبي صلى الله عليه وسلم قال من استطاع الباءة فليتزوج فإنه أغض للبصر وأحصن للفرج ومن لم يستطع فليصم فإنه له وجاء,0
24587,كنت متكئا عند عائشة فقالت يا أبا عائشة ثلاث من تكلم بواحدة منهن فقد أعظم على الله الفرية قلت ما هن قالت من زعم أن محمدا صلى الله عليه وسلم رأى ربه فقد أعظم على الله الفرية قال وكنت متكئا فجلست فقلت يا أم المؤمنين أنظريني ولا تعجليني ألم يقل الله عز وجل ولقد رآه بالأفق المبين‏}‏ ولقد رآه نزلة أخرى‏}‏ فقالت أنا أول هذه الأمة سأل عن ذلك رسول الله صلى الله عليه وسلم فقال إنما هو جبريل لم أره على صورته التي خلق عليها غير هاتين المرتين رأيته منهبطا من السماء سادا عظم خلقه ما بين السماء إلى الأرض فقالت أولم تسمع أن الله يقول لا تدركه الأبصار وهو يدرك الأبصار وهو اللطيف الخبير‏}‏ أولم تسمع أن الله يقول وما كان لبشر أن يكلمه الله إلا وحيا أو من وراء حجاب أو يرسل رسولا فيوحي بإذنه ما يشاء إنه علي حكيم‏}‏ قالت ومن زعم أن رسول الله صلى الله عليه وسلم كتم شيئا من كتاب الله فقد أعظم على الله الفرية والله يقول يا أيها الرسول بلغ ما أنزل إليك من ربك وإن لم تفعل فما بلغت رسالته‏}‏ قالت ومن زعم أنه يخبر بما يكون في غد فقد أعظم على الله الفرية والله يقول قل لا يعلم من في السموات والأرض الغيب إلا الله‏}‏,0
22690, شرف المؤمن قيامه بالليل وعزه امتناعه عما في أيدي الناس,1
22709,في قوله تعالى ‏{‏ولا تجهر بصلاتك ولا تخافت بها‏}‏ قال نزلت ورسول الله صلى الله عليه وسلم مختف بمكة، فكان إذا صلى بأصحابه رفع صوته بالقرآن، فإذا سمعه المشركون سبوا القرآن ومن أنزله ومن جاء به، فقال الله لنبيه صلى الله عليه وسلم ‏{‏ولا تجهر بصلاتك‏}‏ أى بقراءتك، فيسمع المشركون، فيسبوا القرآن ‏{‏ولا تخافت بها‏}‏ عن أصحابك فلا تسمعهم ‏{‏وابتغ بين ذلك سبيلا‏}‏,0
2927,"أن عائشة  رضى الله عنها  اشترت بريرة، لتعتقها، واشترط أهلها ولاءها فقالت يا رسول الله إني اشتريت بريرة لأعتقها، وإن أهلها يشترطون ولاءها‏.‏ فقال ‏""‏ أعتقيها فإنما الولاء لمن أعتق ‏""‏‏.‏ أو قال ‏""‏ أعطى الثمن ‏""‏‏.‏ قال فاشترتها فأعتقتها‏.‏ قال وخيرت فاختارت نفسها وقالت لو أعطيت كذا وكذا ما كنت معه‏.‏ قال الأسود وكان زوجها حرا‏.‏ قول الأسود منقطع، وقول ابن عباس رأيته عبدا‏.‏ أصح‏.‏",0
12577,قلت يا رسول الله، إن لي جارين فإلى أيهما أهدي قال ‏ ‏ إلى أقربهما منك بابا ‏‏‏.‏,0
25690,عن النبي صلى الله عليه وسلم نحو حديثهم,0
15971,  الناس كلهم موتى إلا العالمون، والعالمون كلهم هلكى إلا العاملون، والعاملون كلهم غرقى إلا المخلصون، والمخلصون على خطر عظيم.,1
5341,أن رسول الله صلى الله عليه وسلم قال ‏ ‏ لا يزني الزاني حين يزني وهو مؤمن، ولا يشرب الخمر حين يشرب وهو مؤمن، ولا يسرق حين يسرق وهو مؤمن، ولا ينتهب نهبة يرفع الناس إليه فيها أبصارهم وهو مؤمن ‏‏‏.‏ وعن ابن شهاب، عن سعيد بن المسيب، وأبي، سلمة عن أبي هريرة، عن النبي صلى الله عليه وسلم بمثله، إلا النهبة‏.‏,0
384, أن رسول الله صلى الله عليه وسلم أسهم لرجل ولفرسه ثلاثة أسهم سهما له وسهمين لفرسه,0
592,أن النبي صلى الله عليه وسلم قنت بعد الركعة في صلاة شهرا إذا قال سمع الله لمن حمده يقول في قنوته اللهم أنج الوليد بن الوليد اللهم نج سلمة بن هشام اللهم نج عياش بن أبي ربيعة اللهم نج المستضعفين من المؤمنين اللهم اشدد وطأتك على مضر اللهم اجعلها عليهم سنين كسني يوسف قال أبو هريرة ثم رأيت رسول الله صلى الله عليه وسلم ترك الدعاء بعد فقلت أرى رسول الله صلى الله عليه وسلم قد ترك الدعاء لهم قال فقيل وما تراهم قد قدموا,0
6234,الله عليه وسلم بمثله وزاد لا يقطعها,0
22801,"النبي صلى الله عليه وسلم قال ‏""‏ كان رجل يسرف على نفسه، فلما حضره الموت قال لبنيه إذا أنا مت فأحرقوني ثم اطحنوني ثم ذروني في الريح، فوالله لئن قدر على ربي ليعذبني عذابا ما عذبه أحدا‏.‏ فلما مات فعل به ذلك، فأمر الله الأرض، فقال اجمعي ما فيك منه‏.‏ ففعلت فإذا هو قائم، فقال ما حملك على ما صنعت قال يا رب، خشيتك‏.‏ فغفر له ‏""‏‏.‏ وقال غيره ‏""‏ مخافتك يا رب ‏""‏‏.‏",0
22705,سمعت رسول الله صلى الله عليه وسلم يقول فلا أدري أشىء أنزل أم شىء كان يقوله بمثل حديث أبي عوانة,0
24887,الشعر في الأنف أمان من الجذام,1
20267,مالك هل كان رسول الله صلى الله عليه وسلم خضب فقال لم يبلغ الخضاب كان في لحيته شعرات بيض قال قلت له أكان أبو بكر يخضب قال فقال نعم بالحناء والكتم,0
